path	size_bytes	category	recommendation	reason
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/stats/__pycache__	3617862	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/stats/_levy_stable/__pycache__	55466	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/stats/_rcont/__pycache__	360	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/stats/_unuran/__pycache__	245	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/stats/tests/__pycache__	3419585	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/scipy/stats/tests/data/__pycache__	24322	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/__pycache__	357600	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_distutils/__pycache__	276130	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_distutils/command/__pycache__	217018	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_distutils/compat/__pycache__	4788	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_distutils/compilers/C/__pycache__	121348	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_distutils/compilers/C/tests/__pycache__	44371	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_distutils/tests/__pycache__	322900	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_distutils/tests/compat/__pycache__	798	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/autocommand/__pycache__	22076	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/backports/__pycache__	316	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/backports/tarfile/__pycache__	133003	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/backports/tarfile/compat/__pycache__	1410	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/importlib_metadata/__pycache__	96878	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/importlib_metadata/compat/__pycache__	3410	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/jaraco/context/__pycache__	16316	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/jaraco/functools/__pycache__	27112	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/jaraco/text/__pycache__	33322	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/more_itertools/__pycache__	264122	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/packaging/__pycache__	250180	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/packaging/licenses/__pycache__	57843	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/platformdirs/__pycache__	89201	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/tomli/__pycache__	39346	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/wheel/__pycache__	74288	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/wheel/_commands/__pycache__	41767	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/zipp/__pycache__	29131	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/_vendor/zipp/compat/__pycache__	3980	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/command/__pycache__	281392	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/compat/__pycache__	3474	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/config/__pycache__	122897	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/config/_validate_pyproject/__pycache__	329929	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/tests/__pycache__	584281	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/tests/compat/__pycache__	547	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/tests/config/__pycache__	139965	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/tests/config/downloads/__pycache__	4737	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/setuptools/tests/integration/__pycache__	17163	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/transforms3d/__pycache__	199956	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/transforms3d/derivations/__pycache__	16299	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/transforms3d/tests/__pycache__	71254	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/trimesh/__pycache__	987360	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/trimesh/exchange/__pycache__	246680	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/trimesh/exchange/gltf/__pycache__	85598	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/trimesh/interfaces/__pycache__	13710	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/trimesh/path/__pycache__	267553	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/trimesh/path/exchange/__pycache__	92509	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/trimesh/ray/__pycache__	32850	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/trimesh/resources/__pycache__	4252	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/trimesh/scene/__pycache__	127589	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/trimesh/viewer/__pycache__	57638	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/trimesh/visual/__pycache__	129081	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/trimesh/voxel/__pycache__	157465	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/urdf_parser_py/__pycache__	37624	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/urdf_parser_py/xml_reflection/__pycache__	43781	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/wheel/__pycache__	74618	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/wheel/_commands/__pycache__	49358	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/site-packages/yaml/__pycache__	276421	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/sqlite3/__pycache__	11918	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/test/__pycache__	64892	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/test/support/__pycache__	227387	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/tkinter/__pycache__	551447	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/tomllib/__pycache__	36174	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/turtledemo/__pycache__	133659	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/unittest/__pycache__	327622	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/urllib/__pycache__	205579	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/venv/__pycache__	33575	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/wsgiref/__pycache__	82576	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/xml/__pycache__	978	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/xml/dom/__pycache__	196564	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/xml/etree/__pycache__	112987	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/xml/parsers/__pycache__	999	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/xml/sax/__pycache__	93023	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/xmlrpc/__pycache__	104265	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/conda/wuji_retargeting/lib/python3.11/zoneinfo/__pycache__	44234	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/vendor/wuji-description/dual_arm_right_wuji2/scripts/__pycache__	4962	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/vendor/wuji-retargeting/wuji_retargeting/__pycache__	43843	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
01_environment/vendor/wuji-retargeting/wuji_retargeting/opt/__pycache__	82684	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
02_training_dataset/assets/wuji2_factory/04_pipeline/engine/configurable_object/grasp_generation/utils/__pycache__	48800	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
02_training_dataset/code/__pycache__	141528	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
03_prediction_network/official_core/src/__pycache__	4320	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
03_prediction_network/official_core/src/demo/__pycache__	41292	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
03_prediction_network/official_core/src/eval/__pycache__	60369	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
03_prediction_network/official_core/src/network/__pycache__	37133	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
03_prediction_network/official_core/src/network/backbones/__pycache__	14110	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
03_prediction_network/official_core/src/preprocess/__pycache__	31999	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
03_prediction_network/official_core/src/utils/__pycache__	91342	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
03_prediction_network/official_core/src/utils/data_evaluator/__pycache__	13156	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
03_prediction_network/official_core/src/utils/simulator/__pycache__	27705	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
04_training/__pycache__	9437	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
04_training/scripts/__pycache__	34309	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
05_inference/__pycache__	28831	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/00_shared/isaacsim/__pycache__	30460	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/00_shared/lib/__pycache__	75141	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/01_cases/live_scene0000_ashtray_official_best/06_isaacsim/__pycache__	2624	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/01_cases/scene0001_view0001_official_rank0/06_isaacsim/__pycache__	9667	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/01_cases/scene0002_view0007_official_rank0/06_isaacsim/__pycache__	2574	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/01_cases/scene0003_view0005_official_rank0/06_isaacsim/__pycache__	2574	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/01_cases/scene0006_view0005_official_rank0/06_isaacsim/__pycache__	2574	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/01_cases/scene0009_view0004_official_rank0_pinky_ring/06_isaacsim/__pycache__	32897	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/02_scripts/__pycache__	119834	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/04_verified_baseline/scene0001_view0001_official_rank0/runtime/__pycache__	31085	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/04_verified_baseline/scene0001_view0001_official_rank0/scripts/__pycache__	2454	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/99_archive/duplicate_pre_unification/scene0001_view0001_official_rank0_leap_style_root/__pycache__	2672	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/99_archive/nonpreferred_cases/scene0004_view0007_official_rank0/06_isaacsim/__pycache__	2616	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/99_archive/obsolete_failed_cases/scene0000_object14_ashtray_candidate0283/06_isaacsim/__pycache__	2622	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
06_leap_to_wuji2_final_pipeline/__pycache__	20001	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
07_wuji2_network_3p3r_sim/00_config/__pycache__	333	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
07_wuji2_network_3p3r_sim/01_cases/selected_native_case/05_isaacsim/__pycache__	2428	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
07_wuji2_network_3p3r_sim/02_scripts/__pycache__	56825	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
07_wuji2_network_3p3r_sim/03_runtime/__pycache__	31541	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
08_dual_arm_scene_layout/isaaclab_control/report_demo/scripts/__pycache__	18539	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
08_dual_arm_scene_layout/isaaclab_control/scripts/__pycache__	538662	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
08_dual_arm_scene_layout/scripts/__pycache__	79810	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
__pycache__	6550	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
src/wuji2_dgn2/__pycache__	87008	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
trimesh/__pycache__	33787	REGENERABLE_CACHE	DELETE_CANDIDATE	Python bytecode cache; no deletion in Phase 0-2
08_dual_arm_scene_layout/isaaclab_control/outputs/full_pick_place_25s_dog_candidate3800/videos	30599387	REJECTED_MP4_EXPORT	DELETE_CANDIDATE	User rejected per-frame/video export; stable replay assets excluded
08_dual_arm_scene_layout/isaaclab_control/export_replay_mp4.sh	571	REJECTED_MP4_EXPORT	DELETE_CANDIDATE	Disable/remove only after stable replay code is confirmed
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate121	662208	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate163	656325	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate226	662216	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate23	656424	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate285	656430	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate288	656412	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate311	656299	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate331	656388	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate39	656235	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate423	656301	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate428	656428	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate458	662399	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate474	656379	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate52	662250	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate59	656264	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate657	656444	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate670	656346	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate692	656074	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate704	650469	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate713	656221	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate734	656426	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate736	656274	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate747	656527	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate768	656360	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate779	656172	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate780	656467	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_ashtray_candidate98	656183	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
06_leap_to_wuji2_final_pipeline/01_cases/live_dynamic_scene0000_dog_candidate34	677309	REGENERABLE_CASE	ARCHIVE_CANDIDATE	Not authorized for deletion; reduce only after user approval
